Object ID,Title,Object Name,Department,Culture,Period,Artist Display Name,Medium,Dimensions,Classification,Object Date,General_Text_Description,url
816520,Still Life of Fruit and Nuts,Painting,European Paintings,Unknown,Unknown,Giuseppe Ruoppolo,Oil on canvas,30 × 50 1/2 in. (76.2 × 128.3 cm),Paintings,ca. 1660–69,"Still Life of Fruit and Nuts is a Unknown Painting by the Unknown artist Giuseppe Ruoppolo. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 × 50 1/2 in. (76.2 × 128.3 cm), the work is classified as Paintings and was created in ca. 1660–69.",http://example_url_5097/
816522,Flowers in a Grotesque Vase,Painting,European Paintings,Unknown,Unknown,Orsola Maddalena Caccia,Oil on canvas,40 3/8 × 31 7/8 in. (102.5 × 81 cm),Paintings,ca. 1635,"Flowers in a Grotesque Vase is a Unknown Painting by the Unknown artist Orsola Maddalena Caccia. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 40 3/8 × 31 7/8 in. (102.5 × 81 cm), the work is classified as Paintings and was created in ca. 1635.",http://example_url_5098/
816523,Fruit and Flowers,Painting,European Paintings,Unknown,Unknown,Orsola Maddalena Caccia,Oil on canvas,30 × 39 in. (76.2 × 99.1 cm),Paintings,ca. 1630,"Fruit and Flowers is a Unknown Painting by the Unknown artist Orsola Maddalena Caccia. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 × 39 in. (76.2 × 99.1 cm), the work is classified as Paintings and was created in ca. 1630.",http://example_url_5099/
816618,Judgment of Paris,Painting,European Paintings,Unknown,Unknown,Alessandro Turchi,Oil on canvas,38 1/8 × 53 in. (96.8 × 134.6 cm),Paintings,ca. 1640,"Judgment of Paris is a Unknown Painting by the Unknown artist Alessandro Turchi. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 1/8 × 53 in. (96.8 × 134.6 cm), the work is classified as Paintings and was created in ca. 1640.",http://example_url_5100/
816621,Roman Landscape with a Shepherd and Sheep,Painting,European Paintings,Unknown,Unknown,Giovanni Benedetto Castiglione (Il Grechetto),Oil on copper,19 × 17 in. (48.3 × 43.2 cm),Paintings,late 1640s,"Roman Landscape with a Shepherd and Sheep is a Unknown Painting by the Unknown artist Giovanni Benedetto Castiglione (Il Grechetto). This piece, part of the European Paintings collection, is crafted using Oil on copper. Measuring 19 × 17 in. (48.3 × 43.2 cm), the work is classified as Paintings and was created in late 1640s.",http://example_url_5101/
816624,Basket of Fruit,Painting,European Paintings,Unknown,Unknown,Bartolomeo Cavarozzi|Master of the Acquavella Still Life,Oil on canvas,19 1/2 × 26 3/4 in. (49.5 × 67.9 cm),Paintings,ca. 1620,"Basket of Fruit is a Unknown Painting by the Unknown artist Bartolomeo Cavarozzi|Master of the Acquavella Still Life. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 19 1/2 × 26 3/4 in. (49.5 × 67.9 cm), the work is classified as Paintings and was created in ca. 1620.",http://example_url_5102/
816629,The Flight into Egypt,Painting,European Paintings,Unknown,Unknown,Carlo Maratti,Oil on copper,23 3/4 × 19 1/8 in. (60.3 × 48.6 cm),Paintings,ca. 1664,"The Flight into Egypt is a Unknown Painting by the Unknown artist Carlo Maratti. This piece, part of the European Paintings collection, is crafted using Oil on copper. Measuring 23 3/4 × 19 1/8 in. (60.3 × 48.6 cm), the work is classified as Paintings and was created in ca. 1664.",http://example_url_5103/
816630,Charity,Painting,European Paintings,Unknown,Unknown,Carlo Cignani,Oil on copper,20 × 27 in. (50.8 × 68.6 cm),Paintings,ca. 1680,"Charity is a Unknown Painting by the Unknown artist Carlo Cignani. This piece, part of the European Paintings collection, is crafted using Oil on copper. Measuring 20 × 27 in. (50.8 × 68.6 cm), the work is classified as Paintings and was created in ca. 1680.",http://example_url_5104/
817124,Cain Slaying Abel,Painting,European Paintings,Unknown,Unknown,Pier Francesco Mola,Oil on canvas,54 3/4 × 35 7/16 in. (139 × 90 cm),Paintings,ca. 1650–52,"Cain Slaying Abel is a Unknown Painting by the Unknown artist Pier Francesco Mola. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 54 3/4 × 35 7/16 in. (139 × 90 cm), the work is classified as Paintings and was created in ca. 1650–52.",http://example_url_5105/
817504,Portrait of a Boy,Painting,European Paintings,Unknown,Unknown,Louis Léopold Boilly,Oil on canvas,28 7/16 × 23 3/8 in. (72.3 × 59.4 cm),Paintings,ca. 1805,"Portrait of a Boy is a Unknown Painting by the Unknown artist Louis Léopold Boilly. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 28 7/16 × 23 3/8 in. (72.3 × 59.4 cm), the work is classified as Paintings and was created in ca. 1805.",http://example_url_5106/
819646,Unknown,Folio,Asian Art,Nepal,Shah period (1768–2008),Unknown,Watercolor and ink on paper,Sheet: 14 3/8 × 20 1/2 in. (36.5 × 52 cm),Paintings,ca. 1775–1800,"Unknown is a Shah period (1768–2008) Folio by the Nepal artist.This piece, part of the Asian Art collection, is crafted using Watercolor and ink on paper. Measuring Sheet: 14 3/8 × 20 1/2 in. (36.5 × 52 cm), the work is classified as Paintings and was created in ca. 1775–1800.",http://example_url_5107/
819647,Unknown,Folio,Asian Art,Nepal,Shah period (1768–2008),Unknown,Watercolor and ink on paper,Sheet: 14 3/8 × 20 1/2 in. (36.5 × 52 cm),Paintings,ca. 1775–1800,"Unknown is a Shah period (1768–2008) Folio by the Nepal artist.This piece, part of the Asian Art collection, is crafted using Watercolor and ink on paper. Measuring Sheet: 14 3/8 × 20 1/2 in. (36.5 × 52 cm), the work is classified as Paintings and was created in ca. 1775–1800.",http://example_url_5108/
819687,Unknown,Tangka,Asian Art,Tibet,Unknown,Unknown,"Distemper, ink, and gold on cloth","Image: 31 × 26 in. (78.7 × 66 cm)
Frame: 39 1/8 × 33 3/4 × 1 3/4 in. (99.4 × 85.7 × 4.4 cm)",Paintings,15th century,"Unknown is a Unknown Tangka by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Distemper, ink, and gold on cloth. Measuring Image: 31 × 26 in. (78.7 × 66 cm)
Frame: 39 1/8 × 33 3/4 × 1 3/4 in. (99.4 × 85.7 × 4.4 cm), the work is classified as Paintings and was created in 15th century.",http://example_url_5109/
822850,Unknown,Painting,Asian Art,"India, Pahari School, Mandi",Unknown,Sajnu,Opaque pigments and gold on paper,"Image: 7 1/2 × 4 1/2 in. (19.1 × 11.4 cm)
Sheet: 8 1/2 × 5 1/2 in. (21.6 × 14 cm)",Paintings,ca. 1810–20,"Unknown is a Unknown Painting by the India, Pahari School, Mandi artist Sajnu. This piece, part of the Asian Art collection, is crafted using Opaque pigments and gold on paper. Measuring Image: 7 1/2 × 4 1/2 in. (19.1 × 11.4 cm)
Sheet: 8 1/2 × 5 1/2 in. (21.6 × 14 cm), the work is classified as Paintings and was created in ca. 1810–20.",http://example_url_5110/
822852,Unknown,Painting,Asian Art,"India, Udaipur, Mewar, Rajasthan",Unknown,Ambav,"Opaque watercolor with gold on paper, inscribed in devanagari on the reverse","Image: 8 3/4 × 11 15/16 in. (22.3 × 30.3 cm)
Sheet: 10 × 13 5/16 in. (25.4 × 33.9 cm)",Paintings,ca. 1868,"Unknown is a Unknown Painting by the India, Udaipur, Mewar, Rajasthan artist Ambav. This piece, part of the Asian Art collection, is crafted using Opaque watercolor with gold on paper, inscribed in devanagari on the reverse. Measuring Image: 8 3/4 × 11 15/16 in. (22.3 × 30.3 cm)
Sheet: 10 × 13 5/16 in. (25.4 × 33.9 cm), the work is classified as Paintings and was created in ca. 1868.",http://example_url_5111/
823278,Unknown,Folio,Asian Art,"India, Guler, Himachal Pradesh",Unknown,Unknown,Opaque pigments and gold on paper,"Image (folio): 9 1/2 × 7 3/16 in. (24.2 × 18.3 cm)
Image (painting): 8 3/4 × 5 11/16 in. (22.3 × 14.4 cm)",Paintings,early 19th century,"Unknown is a Unknown Folio by the India, Guler, Himachal Pradesh artist.This piece, part of the Asian Art collection, is crafted using Opaque pigments and gold on paper. Measuring Image (folio): 9 1/2 × 7 3/16 in. (24.2 × 18.3 cm)
Image (painting): 8 3/4 × 5 11/16 in. (22.3 × 14.4 cm), the work is classified as Paintings and was created in early 19th century.",http://example_url_5112/
823585,Unknown,Unknown,Asian Art,Nepal,Unknown,Unknown,Opaque pigments on cotton,"Image: 72 7/8 × 62 1/2 in. (185.1 × 158.7 cm)
Framed: 78 × 68 × 2 in. (198.1 × 172.7 × 5.1 cm)",Paintings,early 18th century,"Unknown is a Unknown Unknown by the Nepal artist.This piece, part of the Asian Art collection, is crafted using Opaque pigments on cotton. Measuring Image: 72 7/8 × 62 1/2 in. (185.1 × 158.7 cm)
Framed: 78 × 68 × 2 in. (198.1 × 172.7 × 5.1 cm), the work is classified as Paintings and was created in early 18th century.",http://example_url_5113/
823663,"岩佐又兵衛筆　『平家物語』 平維盛 北の方惜別図|“Taira no Koremori’s Farewell,”  from The Tale of the Heike (Heike monogatari)",Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Iwasa Matabei (Katsumochi),"Hanging scroll; ink, color, gold and silver on paper","Image: 23 1/4 × 14 3/4 in. (59 × 37.5 cm)
Overall with mounting: 55 1/2 × 18 15/16 in. (141 × 48.1 cm)
Overall with knobs: 55 1/2 × 21 1/4 in. (141 × 54 cm)",Paintings,ca. 1640,"岩佐又兵衛筆　『平家物語』 平維盛 北の方惜別図|“Taira no Koremori’s Farewell,”  from The Tale of the Heike (Heike monogatari) is a Edo period (1615–1868) Hanging scroll by the Japan artist Iwasa Matabei (Katsumochi). This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink, color, gold and silver on paper. Measuring Image: 23 1/4 × 14 3/4 in. (59 × 37.5 cm)
Overall with mounting: 55 1/2 × 18 15/16 in. (141 × 48.1 cm)
Overall with knobs: 55 1/2 × 21 1/4 in. (141 × 54 cm), the work is classified as Paintings and was created in ca. 1640.",http://example_url_5114/
825523,秋夜長物語絵巻|Scene from A Long Tale for an Autumn Night,Hanging scroll,Asian Art,Japan,Muromachi period (1392–1573),Unknown,"Section of a handscroll, remounted as a hanging scroll; ink, color, and gold on paper","Image: 11 3/16 × 24 9/16 in. (28.4 × 62.4 cm)
Overall with mounting: 48 3/4 × 29 5/8 in. (123.8 × 75.2 cm)
Overall with knobs: 48 3/4 × 31 5/8 in. (123.8 × 80.3 cm)",Paintings,early 15th century,"秋夜長物語絵巻|Scene from A Long Tale for an Autumn Night is a Muromachi period (1392–1573) Hanging scroll by the Japan artist.This piece, part of the Asian Art collection, is crafted using Section of a handscroll, remounted as a hanging scroll; ink, color, and gold on paper. Measuring Image: 11 3/16 × 24 9/16 in. (28.4 × 62.4 cm)
Overall with mounting: 48 3/4 × 29 5/8 in. (123.8 × 75.2 cm)
Overall with knobs: 48 3/4 × 31 5/8 in. (123.8 × 80.3 cm), the work is classified as Paintings and was created in early 15th century.",http://example_url_5115/
826439,Unknown,Painting,Asian Art,"India, Rajastan or Gujarat",Unknown,Unknown,Ink and opaque watercolor on paper,Image: 19 1/4 × 16 3/4 in. (48.9 × 42.5 cm),Paintings,ca. late 19th century,"Unknown is a Unknown Painting by the India, Rajastan or Gujarat artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring Image: 19 1/4 × 16 3/4 in. (48.9 × 42.5 cm), the work is classified as Paintings and was created in ca. late 19th century.",http://example_url_5116/
826900,地獄図|Scenes of the Buddhist Hell,Hanging scroll,Asian Art,Japan,Edo (1615–1868)–Meiji period (1868–1912),Shōsai 松斎,Hanging scroll; ink and color on silk,"Image: 76 15/16 × 33 1/4 in. (195.4 × 84.4 cm)
Overall with mounting: 8 ft. 4 1/4 in. × 42 5/8 in. (254.6 × 108.2 cm)",Paintings,second half 19th century,"地獄図|Scenes of the Buddhist Hell is a Edo (1615–1868)–Meiji period (1868–1912) Hanging scroll by the Japan artist Shōsai 松斎. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 76 15/16 × 33 1/4 in. (195.4 × 84.4 cm)
Overall with mounting: 8 ft. 4 1/4 in. × 42 5/8 in. (254.6 × 108.2 cm), the work is classified as Paintings and was created in second half 19th century.",http://example_url_5117/
826905,鳥獣戯画の場面|Scene Inspired by the Scrolls of Frolicking Animals and Humans,Hanging scroll,Asian Art,Japan,Meiji Period (1868–1912),Tomioka Tessai 富岡鉄斎,Hanging scroll; ink and color on satin,"Image: 26 5/8 × 23 1/4 in. (67.6 × 59 cm)
Overall with mounting: 63 15/16 × 29 1/2 in. (162.4 × 75 cm)",Paintings,1890s,"鳥獣戯画の場面|Scene Inspired by the Scrolls of Frolicking Animals and Humans is a Meiji Period (1868–1912) Hanging scroll by the Japan artist Tomioka Tessai 富岡鉄斎. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on satin. Measuring Image: 26 5/8 × 23 1/4 in. (67.6 × 59 cm)
Overall with mounting: 63 15/16 × 29 1/2 in. (162.4 × 75 cm), the work is classified as Paintings and was created in 1890s.",http://example_url_5118/
827268,七寶山|Chilbosan (Seven Jeweled Mountain),Set of ten paintings,Asian Art,Korea,Joseon dynasty (1392–1910),Unidentified artist,Set of 10 paintings previously in folding screen format; ink on cotton,Image (each): 47 5/8 × 11 1/8 in. (121 × 28.3 cm),Paintings,19th century,"七寶山|Chilbosan (Seven Jeweled Mountain) is a Joseon dynasty (1392–1910) Set of ten paintings by the Korea artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Set of 10 paintings previously in folding screen format; ink on cotton. Measuring Image (each): 47 5/8 × 11 1/8 in. (121 × 28.3 cm), the work is classified as Paintings and was created in 19th century.",http://example_url_5119/
827660,A Bouquet of Flowers,Unknown,European Paintings,Unknown,Unknown,Clara Peeters,Oil on wood,18 1/8 × 12 5/8 in. (46 × 32 cm),Paintings,ca. 1612,"A Bouquet of Flowers is a Unknown Unknown by the Unknown artist Clara Peeters. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 18 1/8 × 12 5/8 in. (46 × 32 cm), the work is classified as Paintings and was created in ca. 1612.",http://example_url_5120/
828241,The Temptation of Saint Mary Magdalen,Painting,European Paintings,Unknown,Unknown,Johann Liss,Oil on canvas,38 7/8 × 49 1/2 in. (98.8 × 125.8 cm),Paintings,ca. 1626,"The Temptation of Saint Mary Magdalen is a Unknown Painting by the Unknown artist Johann Liss. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 7/8 × 49 1/2 in. (98.8 × 125.8 cm), the work is classified as Paintings and was created in ca. 1626.",http://example_url_5121/
828497,An Old Man with a Dog,Painting,European Paintings,Unknown,Unknown,Giacomo Ceruti,Oil on canvas,25 9/16 × 17 11/16 in. (65 × 45 cm),Paintings,1740s,"An Old Man with a Dog is a Unknown Painting by the Unknown artist Giacomo Ceruti. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 25 9/16 × 17 11/16 in. (65 × 45 cm), the work is classified as Paintings and was created in 1740s.",http://example_url_5122/
829379,伝可翁筆　牧童図|Herdboys and Buffalos,Hanging scroll,Asian Art,Japan,Kamakura  (1185–1333)–Nanbokuchō period (1336–1392),Kaō,Hanging scroll; ink on paper,"Image: 19 11/16 × 11 5/8 in. (50 × 29.5 cm)
Overall with mounting: 53 11/16 × 14 7/16 in. (136.4 × 36.6 cm)",Paintings,14th century,"伝可翁筆　牧童図|Herdboys and Buffalos is a Kamakura  (1185–1333)–Nanbokuchō period (1336–1392) Hanging scroll by the Japan artist Kaō. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 19 11/16 × 11 5/8 in. (50 × 29.5 cm)
Overall with mounting: 53 11/16 × 14 7/16 in. (136.4 × 36.6 cm), the work is classified as Paintings and was created in 14th century.",http://example_url_5123/
829380,地蔵菩薩|Jizō Bosatsu (Sanskrit: Ksitigharba),Hanging scroll,Asian Art,Japan,Nanbokuchō period (1336–92),Unidentified,Hanging scroll; ink and color on silk,"Image: 39 1/8 × 16 1/8 in. (99.4 × 41 cm)
Overall with mounting: 74 × 24 1/2 in. (188 × 62.3 cm)",Paintings,ca. 1350,"地蔵菩薩|Jizō Bosatsu (Sanskrit: Ksitigharba) is a Nanbokuchō period (1336–92) Hanging scroll by the Japan artist Unidentified. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 39 1/8 × 16 1/8 in. (99.4 × 41 cm)
Overall with mounting: 74 × 24 1/2 in. (188 × 62.3 cm), the work is classified as Paintings and was created in ca. 1350.",http://example_url_5124/
829381,"源宗于　「藤房本　三十六歌仙絵巻」断簡|Minamoto no Muneyuki, from the “Fujifusa Version” of Thirty-six Poetic Immortals (Fujifusa-bon Sanjūrokkasen emaki)",Hanging scroll,Asian Art,Japan,Muromachi period (1392–1573),Unidentified|Emperor Godaigo,Hanging scroll; ink and color on paper,"Image: 9 1/4 × 16 1/16 in. (23.5 × 40.8 cm)
Overall with mounting: 42 1/8 × 22 7/16 in. (107 × 57 cm)",Paintings,early 15th century,"源宗于　「藤房本　三十六歌仙絵巻」断簡|Minamoto no Muneyuki, from the “Fujifusa Version” of Thirty-six Poetic Immortals (Fujifusa-bon Sanjūrokkasen emaki) is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Unidentified|Emperor Godaigo. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 9 1/4 × 16 1/16 in. (23.5 × 40.8 cm)
Overall with mounting: 42 1/8 × 22 7/16 in. (107 × 57 cm), the work is classified as Paintings and was created in early 15th century.",http://example_url_5125/
829382,等歳筆　渡唐天神|Tenjin Traveling to China,Hanging scroll,Asian Art,Japan,Muromachi period (1392–1573),Tōsai,Hanging scroll; ink and color on silk,"Image: 37 5/16 × 14 3/8 in. (94.8 × 36.5 cm)
Overall with mounting: 73 7/16 × 23 1/16 in. (186.5 × 58.5 cm)",Paintings,late 15th century,"等歳筆　渡唐天神|Tenjin Traveling to China is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Tōsai. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 37 5/16 × 14 3/8 in. (94.8 × 36.5 cm)
Overall with mounting: 73 7/16 × 23 1/16 in. (186.5 × 58.5 cm), the work is classified as Paintings and was created in late 15th century.",http://example_url_5126/
